Isildur,Sam,2.1067138212779553e-09
Isildur,Pippin,3.499971194468096e-09
Isildur,Merry,1.2695494871120826e-10
Isildur,Legolas,5.250214744274379e-09
Isildur,Saruman,2.817675313621501e-08
Isildur,Théoden,4.5797653993146365e-08
Isildur,Strider,5.480551896910525e-08
Isildur,Treebeard,9.37457780526541e-12
Isildur,Sauron,6.040833122762723e-07
Isildur,Tom Bombadil,8.616157707659951e-12
Isildur,Sméagol,1.367498945735239e-09
Isildur,Éomer,1.6515687066196859e-09
Isildur,Shadowfax,1.7409770116122371e-10
Isildur,Wormtongue,2.26639527574012e-11
Isildur,Éowyn,5.788757150120781e-10
Isildur,Peregrin,3.027493658068418e-10
Isildur,Mithrandir,8.6943725586628e-08
Isildur,Shelob,2.5174903816489353e-11
Isildur,Meriadoc,1.4653387885733317e-10
Beregond,Frodo,9.662769018798349e-10
Beregond,Sam,3.668558552940353e-11
Beregond,Gandalf,1.6550377785673e-07
Beregond,Pippin,9.644792906121173e-07
Beregond,Merry,2.590980763942053e-09
Beregond,Gollum,1.8864232967020342e-11
Beregond,Gimli,1.7676957528093343e-10
Beregond,Bilbo,7.898778681558143e-11
Beregond,Legolas,2.2519404281619257e-10
Beregond,Faramir,1.1132141479027226e-06
Beregond,Saruman,4.101863414255716e-11
Beregond,Boromir,2.7508533194197053e-09
Beregond,Théoden,5.405922900738462e-10
Beregond,Strider,2.432158404176273e-11
Beregond,Elrond,5.240144692279951e-10
Beregond,Treebeard,2.1755279558961337e-11
Beregond,Sauron,3.381482505830365e-09
Beregond,Denethor,1.986375001002737e-07
Beregond,Tom Bombadil,4.0447449138929864e-13
Beregond,Sméagol,1.1733384022505568e-11
Beregond,Éomer,4.024742213330031e-09
Beregond,Galadriel,4.958009441553395e-11
Beregond,Isildur,5.404890855964342e-10
Beregond,Butterbur,7.829885223244842e-12
Beregond,Shadowfax,1.222776426586285e-07
Beregond,Wormtongue,2.0882225063583396e-10
Beregond,Elendil,2.865847154715373e-10
Beregond,Éowyn,3.4198613288897956e-09
Beregond,Peregrin,1.2571598560227296e-06
Beregond,Glóin,3.9312425387459446e-11
Beregond,Haldir,8.891831059416687e-13
Beregond,Mithrandir,1.3387839440502617e-07
Beregond,Celeborn,3.744641387985285e-11
Beregond,Glorfindel,2.179058196274143e-11
Beregond,Shelob,2.2720117275333472e-10
Beregond,Meriadoc,3.9636112272417894e-08
Beregond,Goldberry,3.643709519926562e-13
Butterbur,Frodo,7.366573796517438e-08
Butterbur,Sam,5.612535642512398e-08
Butterbur,Gandalf,4.055664422279729e-08
Butterbur,Pippin,1.1357190311886458e-07
Butterbur,Merry,1.0669937954431368e-07
Butterbur,Gollum,1.3392487953539776e-11
Butterbur,Gimli,1.1324132390614478e-11
Butterbur,Legolas,8.198059807488406e-12
Butterbur,Faramir,1.2994124021745613e-11
Butterbur,Saruman,1.7852948967632196e-10
Butterbur,Théoden,1.4320730298556231e-11
Butterbur,Strider,2.3810300504315015e-07
Butterbur,Elrond,5.291688010030689e-09
Butterbur,Treebeard,3.810234979397253e-11
Butterbur,Sauron,1.8505291114571787e-10
Butterbur,Denethor,3.467541272229906e-12
Butterbur,Tom Bombadil,3.622316947603797e-08
Butterbur,Sméagol,2.1842153263840782e-12
Butterbur,Éomer,1.535163704479145e-11
Butterbur,Galadriel,8.336904377115318e-11
Butterbur,Isildur,2.1307291737336092e-11
Butterbur,Shadowfax,2.0535707869857989e-10
Butterbur,Wormtongue,4.062654555886531e-11
Butterbur,Elendil,5.418079832109477e-10
Butterbur,Éowyn,3.5900393854402636e-11
Butterbur,Peregrin,3.846843989493451e-11
Butterbur,Glóin,4.889970732188322e-11
Butterbur,Haldir,4.1809073074311764e-12
Butterbur,Mithrandir,4.7811312552065565e-12
Butterbur,Celeborn,1.0303277676980283e-10
Butterbur,Glorfindel,2.1500444820050435e-09
Butterbur,Shelob,2.19606416934918e-12
Butterbur,Meriadoc,1.492644502950318e-10
Butterbur,Goldberry,2.8213730046079112e-09
Shadowfax,Théoden,1.1913058548407741e-07
Shadowfax,Strider,6.969696093126504e-09
Shadowfax,Treebeard,1.2513306004098087e-10
Shadowfax,Tom Bombadil,2.48188598022928e-12
Shadowfax,Sméagol,1.0614960478111265e-09
Shadowfax,Éomer,3.4215878355773354e-08
Shadowfax,Wormtongue,1.404001541359367e-08
Shadowfax,Éowyn,1.5563477520331734e-09
Shadowfax,Shelob,2.3717626654735963e-10
Wormtongue,Éomer,2.619425618805667e-07
Wormtongue,Éowyn,1.1219843010089381e-07
